TRTID10,state,county,tract,cbsa10,POP70SP1,INCPC70
34013021701,NJ,Essex County,Census Tract 217.01,35620,4081.914713,5938.974
34013021702,NJ,Essex County,Census Tract 217.02,35620,4617.856614,5938.809
34013021801,NJ,Essex County,Census Tract 218.01,35620,3114.104421,6756.109
34013021802,NJ,Essex County,Census Tract 218.02,35620,6509.13001,6756.27
34013021803,NJ,Essex County,Census Tract 218.03,35620,1939.307576,6756.109
34013022700,NJ,Essex County,Census Tract 227,35620,4818.65997,3196.675
34013022800,NJ,Essex County,Census Tract 228,35620,7454.000035,2473.15
34013022900,NJ,Essex County,Census Tract 229,35620,7867.939757,3739.789
34013023000,NJ,Essex County,Census Tract 230,35620,5220.999989,2734.287
34013023100,NJ,Essex County,Census Tract 231,35620,8454.000003,3106.859
34013023200,NJ,Essex County,Census Tract 232,35620,11459.62174,3193.504
34013980100,NJ,Essex County,Census Tract 9801,35620,206.2371696,3264.998
34013980200,NJ,Essex County,Census Tract 9802,35620,48.21532663,3264.998
34017000100,NJ,Hudson County,Census Tract 1,35620,5219.000049,4431.795
34017000200,NJ,Hudson County,Census Tract 2,35620,5165.999981,3793.955
34017000300,NJ,Hudson County,Census Tract 3,35620,4166.209529,4239.65
34017000400,NJ,Hudson County,Census Tract 4,35620,3528.000022,4518.465
34017000500,NJ,Hudson County,Census Tract 5,35620,4391.000033,4008.948
34017000600,NJ,Hudson County,Census Tract 6,35620,6458.000012,4230.577
34017000700,NJ,Hudson County,Census Tract 7,35620,4332.999976,3612.878
34017000800,NJ,Hudson County,Census Tract 8,35620,4562.577295,3836.326
34017000902,NJ,Hudson County,Census Tract 9.02,35620,4521.999993,5874.764
34017001000,NJ,Hudson County,Census Tract 10,35620,1372.353502,4573.371
34017001100,NJ,Hudson County,Census Tract 11,35620,5770.646423,4268.881
34017001201,NJ,Hudson County,Census Tract 12.01,35620,2326.999947,3739.456
34017001202,NJ,Hudson County,Census Tract 12.02,35620,1332.000021,3773.507
34017001300,NJ,Hudson County,Census Tract 13,35620,4034.213537,3761.431
34017001400,NJ,Hudson County,Census Tract 14,35620,3975.999998,4295.074
34017001701,NJ,Hudson County,Census Tract 17.01,35620,4420.956017,3311.267
34017001800,NJ,Hudson County,Census Tract 18,35620,3736.999987,4041.297
34017001900,NJ,Hudson County,Census Tract 19,35620,2608.709879,4902.838
34017002000,NJ,Hudson County,Census Tract 20,35620,4085.526601,4506.309
34017002200,NJ,Hudson County,Census Tract 22,35620,2553.210515,3289.042
34017002300,NJ,Hudson County,Census Tract 23,35620,3011.999996,3509.716
34017002400,NJ,Hudson County,Census Tract 24,35620,4540.999937,3320.787
34017002700,NJ,Hudson County,Census Tract 27,35620,6647.000075,3868.301
34017002800,NJ,Hudson County,Census Tract 28,35620,6486.000036,4815.102
34017002900,NJ,Hudson County,Census Tract 29,35620,4251.99998,4798.724
34017003000,NJ,Hudson County,Census Tract 30,35620,3687.76339,3909.374
34017003100,NJ,Hudson County,Census Tract 31,35620,4390.967961,2662.667
34017003500,NJ,Hudson County,Census Tract 35,35620,4396.00001,3179.566
34017004000,NJ,Hudson County,Census Tract 40,35620,5737.999992,4368.782
34017004101,NJ,Hudson County,Census Tract 41.01,35620,6509,5990.693
34017004102,NJ,Hudson County,Census Tract 41.02,35620,4107.999942,4120.856
34017004200,NJ,Hudson County,Census Tract 42,35620,5271.999953,4091.551
34017004300,NJ,Hudson County,Census Tract 43,35620,4403.331981,3400.908
34017004400,NJ,Hudson County,Census Tract 44,35620,2166.999996,3416.475
34017004500,NJ,Hudson County,Census Tract 45,35620,4285.668022,3842.168
34017004600,NJ,Hudson County,Census Tract 46,35620,2503.999975,3487.289
34017004700,NJ,Hudson County,Census Tract 47,35620,3229.9723,3617.785
34017004800,NJ,Hudson County,Census Tract 48,35620,3177.000011,4337.325
34017004900,NJ,Hudson County,Census Tract 49,35620,4581.999975,4868.514
34017005200,NJ,Hudson County,Census Tract 52,35620,7217.000108,4067.381
34017005300,NJ,Hudson County,Census Tract 53,35620,4454.856346,3821.31
34017005400,NJ,Hudson County,Census Tract 54,35620,3296.354225,5254.976
34017005500,NJ,Hudson County,Census Tract 55,35620,3814.000036,3792.464
34017005600,NJ,Hudson County,Census Tract 56,35620,4378.999983,4619.09
34017005801,NJ,Hudson County,Census Tract 58.01,35620,6272.538849,3637.713
34017005802,NJ,Hudson County,Census Tract 58.02,35620,891.6048674,3500.136
34017005900,NJ,Hudson County,Census Tract 59,35620,7067.645749,4198.899
34017006000,NJ,Hudson County,Census Tract 60,35620,4409.999984,4212.616
34017006100,NJ,Hudson County,Census Tract 61,35620,7464.000012,4118.531
34017006200,NJ,Hudson County,Census Tract 62,35620,4144.000062,4146.957
34017006300,NJ,Hudson County,Census Tract 63,35620,5299.999969,4046.823
34017006400,NJ,Hudson County,Census Tract 64,35620,3707.065285,3161.901
34017006500,NJ,Hudson County,Census Tract 65,35620,3103.753572,3059.165
34017006600,NJ,Hudson County,Census Tract 66,35620,1605.570412,3369.332
34017006700,NJ,Hudson County,Census Tract 67,35620,6681.477855,2851.281
34017006800,NJ,Hudson County,Census Tract 68,35620,6380.000012,3346.205
34017006900,NJ,Hudson County,Census Tract 69,35620,229.0440131,3311.266
34017007000,NJ,Hudson County,Census Tract 70,35620,3876.807627,2952.872
34017007100,NJ,Hudson County,Census Tract 71,35620,4290.569391,3614.7
34017007200,NJ,Hudson County,Census Tract 72,35620,1174.753132,3167.833
34017007300,NJ,Hudson County,Census Tract 73,35620,156.6046834,3015.34
34017007400,NJ,Hudson County,Census Tract 74,35620,2286.050748,3261.771
34017007500,NJ,Hudson County,Census Tract 75,35620,3217.955558,4774.874
34017007600,NJ,Hudson County,Census Tract 76,35620,435.0992935,3141.527
34017007700,NJ,Hudson County,Census Tract 77,35620,1215.774721,3031.886
34017007800,NJ,Hudson County,Census Tract 78,35620,1581.107414,3118.241
34017010100,NJ,Hudson County,Census Tract 101,35620,6492.999962,4716.486
34017010200,NJ,Hudson County,Census Tract 102,35620,3552.000013,4123.339
34017010300,NJ,Hudson County,Census Tract 103,35620,3842.999973,3931.704
34017010400,NJ,Hudson County,Census Tract 104,35620,5237.70929,4500.143
34017010500,NJ,Hudson County,Census Tract 105,35620,6482.99996,5687.107
34017010600,NJ,Hudson County,Census Tract 106,35620,6910.204431,4460.547
34017010700,NJ,Hudson County,Census Tract 107,35620,4623.000129,4054.924
34017010800,NJ,Hudson County,Census Tract 108,35620,3390.290588,3979.538
34017010900,NJ,Hudson County,Census Tract 109,35620,2455.436156,3493.757
34017011000,NJ,Hudson County,Census Tract 110,35620,1887.999986,3543.415
34017011100,NJ,Hudson County,Census Tract 111,35620,4325.79561,3669.608
34017011200,NJ,Hudson County,Census Tract 112,35620,6634.999964,4657.921
34017011300,NJ,Hudson County,Census Tract 113,35620,3917.563824,4051.364
34017011400,NJ,Hudson County,Census Tract 114,35620,4410.000002,4087.911
34017011500,NJ,Hudson County,Census Tract 115,35620,3946.999985,4682.293
34017011600,NJ,Hudson County,Census Tract 116,35620,4646.000069,3896.01
34017012300,NJ,Hudson County,Census Tract 123,35620,2682.000005,5032.099
34017012400,NJ,Hudson County,Census Tract 124,35620,3549.000018,6124.348
34017012500,NJ,Hudson County,Census Tract 125,35620,3595.999997,5194.068
34017012600,NJ,Hudson County,Census Tract 126,35620,3797.999949,4268.324
34017012700,NJ,Hudson County,Census Tract 127,35620,3872.974356,4343.141
34017012800,NJ,Hudson County,Census Tract 128,35620,3545.128354,4199.726
34017012900,NJ,Hudson County,Census Tract 129,35620,4173.999969,4205.59
34017013000,NJ,Hudson County,Census Tract 130,35620,3072.999997,4139.018
34017013100,NJ,Hudson County,Census Tract 131,35620,1911.54124,4263.008
34017013200,NJ,Hudson County,Census Tract 132,35620,4304,4132.377
34017013300,NJ,Hudson County,Census Tract 133,35620,2275.458834,4360.605
34017013400,NJ,Hudson County,Census Tract 134,35620,1811.3887,4183.76
34017013500,NJ,Hudson County,Census Tract 135,35620,4158.541032,4006.355
34017013600,NJ,Hudson County,Census Tract 136,35620,2360.264021,4059.919
34017013700,NJ,Hudson County,Census Tract 137,35620,1666.806349,3961.209
34017013800,NJ,Hudson County,Census Tract 138,35620,1352.999999,3980.151
34017013900,NJ,Hudson County,Census Tract 139,35620,2685.000012,4411.061
34017014000,NJ,Hudson County,Census Tract 140,35620,3966.999946,4770.452
34017014101,NJ,Hudson County,Census Tract 141.01,35620,2205.089341,6235.128
34017014102,NJ,Hudson County,Census Tract 141.02,35620,4838.894046,6235.128
34017014200,NJ,Hudson County,Census Tract 142,35620,6155.000052,4640.163
34017014300,NJ,Hudson County,Census Tract 143,35620,3798.474744,5216.102
34017014400,NJ,Hudson County,Census Tract 144,35620,5882.000022,4675.404
34017014501,NJ,Hudson County,Census Tract 145.01,35620,3835.254069,3955.919
34017014502,NJ,Hudson County,Census Tract 145.02,35620,2099.255453,3955.919
34017014600,NJ,Hudson County,Census Tract 146,35620,3752.709023,4151.569
34017014700,NJ,Hudson County,Census Tract 147,35620,2747.712022,4202.323
34017014800,NJ,Hudson County,Census Tract 148,35620,5106.184367,4127.078
34017014900,NJ,Hudson County,Census Tract 149,35620,2730.000027,4296.416
34017015001,NJ,Hudson County,Census Tract 150.01,35620,1057.129641,4609.906
34017015002,NJ,Hudson County,Census Tract 150.02,35620,2889.551971,4609.905
34017015100,NJ,Hudson County,Census Tract 151,35620,1433.860508,3990.787
34017015201,NJ,Hudson County,Census Tract 152.01,35620,1631.314203,5768.529
34017015202,NJ,Hudson County,Census Tract 152.02,35620,6512.761014,5768.529
34017015300,NJ,Hudson County,Census Tract 153,35620,4190.239508,3776.935
34017015500,NJ,Hudson County,Census Tract 155,35620,3778.999957,3847.134
34017015600,NJ,Hudson County,Census Tract 156,35620,3688.000041,3593.04
34017015700,NJ,Hudson County,Census Tract 157,35620,3398.000013,3888.368
34017015801,NJ,Hudson County,Census Tract 158.01,35620,704.4122215,4542.378
34017015802,NJ,Hudson County,Census Tract 158.02,35620,4362.512408,4542.378
34017015900,NJ,Hudson County,Census Tract 159,35620,5113.999971,3701.679
34017016000,NJ,Hudson County,Census Tract 160,35620,2103.000027,3512.637
34017016100,NJ,Hudson County,Census Tract 161,35620,3448.000071,3139.798
34017016200,NJ,Hudson County,Census Tract 162,35620,4525.000019,3743.779
34017016300,NJ,Hudson County,Census Tract 163,35620,3586.999953,4021.837
34017016400,NJ,Hudson County,Census Tract 164,35620,3216.000018,3948.691
34017016500,NJ,Hudson County,Census Tract 165,35620,2978,4161.706
34017016600,NJ,Hudson County,Census Tract 166,35620,3114.999983,3471.415
34017016700,NJ,Hudson County,Census Tract 167,35620,1087.000002,3227.401
34017016800,NJ,Hudson County,Census Tract 168,35620,2874.000083,3664.352
34017016900,NJ,Hudson County,Census Tract 169,35620,2743.000005,3343.036
34017017000,NJ,Hudson County,Census Tract 170,35620,4043.999976,3220.408
34017017100,NJ,Hudson County,Census Tract 171,35620,4390.999989,4341.73
34017017200,NJ,Hudson County,Census Tract 172,35620,3294.000025,3851.242
34017017300,NJ,Hudson County,Census Tract 173,35620,2744.999963,5377.83
34017017400,NJ,Hudson County,Census Tract 174,35620,2160.000008,4499.888
34017017500,NJ,Hudson County,Census Tract 175,35620,3209.999994,3790.968
34017017600,NJ,Hudson County,Census Tract 176,35620,2823.000011,3386.393
34017017700,NJ,Hudson County,Census Tract 177,35620,2301.999977,4632.069
34017017800,NJ,Hudson County,Census Tract 178,35620,4938.999982,3989.46
34017017900,NJ,Hudson County,Census Tract 179,35620,1144.113639,6928.007
34017018000,NJ,Hudson County,Census Tract 180,35620,4557.000021,4453.598
34017018100,NJ,Hudson County,Census Tract 181,35620,3676.886599,4933.718
34017018200,NJ,Hudson County,Census Tract 182,35620,4128.481502,4373.994
34017018301,NJ,Hudson County,Census Tract 183.01,35620,60.68571656,3677.796
34017018302,NJ,Hudson County,Census Tract 183.02,35620,556.2857132,3677.796
34017018400,NJ,Hudson County,Census Tract 184,35620,3601.70727,3941.997
34017018500,NJ,Hudson County,Census Tract 185,35620,2853.999973,3380.098
34017018600,NJ,Hudson County,Census Tract 186,35620,2326.999983,3904.589
34017018701,NJ,Hudson County,Census Tract 187.01,35620,3669.960005,3584.555
34017018702,NJ,Hudson County,Census Tract 187.02,35620,7488.879803,3584.555
34017018800,NJ,Hudson County,Census Tract 188,35620,6487.000069,3647.075
34017018900,NJ,Hudson County,Census Tract 189,35620,4850.999954,3785.315
34017019000,NJ,Hudson County,Census Tract 190,35620,4493.999972,2788.458
34017019100,NJ,Hudson County,Census Tract 191,35620,3399,2577.901
34017019200,NJ,Hudson County,Census Tract 192,35620,1333.999986,3255.376
34017019300,NJ,Hudson County,Census Tract 193,35620,2829.999958,3218.764
34017019400,NJ,Hudson County,Census Tract 194,35620,1557.999989,3640.289
34017019800,NJ,Hudson County,Census Tract 198,35620,4358.677875,4780.331
34017019900,NJ,Hudson County,Census Tract 199,35620,4520.963329,3679.911
34017020000,NJ,Hudson County,Census Tract 200,35620,5496.591988,3873.146
34017020100,NJ,Hudson County,Census Tract 201,35620,1217.549318,3047.511
34017032400,NJ,Hudson County,Census Tract 324,35620,4824.76049,3726.168
34017980100,NJ,Hudson County,Census Tract 9801,35620,1.259741926,3617.785
34019010100,NJ,Hunterdon County,Census Tract 101,35620,2900.977396,7347.392
34019010200,NJ,Hunterdon County,Census Tract 102,35620,4391.112678,4679.174
34019010300,NJ,Hunterdon County,Census Tract 103,35620,2432.999979,3949.211
34019010400,NJ,Hunterdon County,Census Tract 104,35620,2109.048135,4739.995
34019010500,NJ,Hunterdon County,Census Tract 105,35620,3457.806989,4433.658
34019010600,NJ,Hunterdon County,Census Tract 106,35620,4058.393823,4614.126
34019010701,NJ,Hunterdon County,Census Tract 107.01,35620,2130.693267,4835.836
34019010702,NJ,Hunterdon County,Census Tract 107.02,35620,2361.140714,4835.907
34019010801,NJ,Hunterdon County,Census Tract 108.01,35620,1684.145697,4920.31
34019010802,NJ,Hunterdon County,Census Tract 108.02,35620,1004.636585,4920.105
34019010900,NJ,Hunterdon County,Census Tract 109,35620,2315.179171,4205.662
34019011001,NJ,Hunterdon County,Census Tract 110.01,35620,1926.520186,4869.89
34019011002,NJ,Hunterdon County,Census Tract 110.02,35620,3219.89733,4865.471
34019011100,NJ,Hunterdon County,Census Tract 111,35620,3509.728414,4665.323
34019011201,NJ,Hunterdon County,Census Tract 112.01,35620,2732.447872,5505.204
34019011202,NJ,Hunterdon County,Census Tract 112.02,35620,1309.304949,5539.56
34019011301,NJ,Hunterdon County,Census Tract 113.01,35620,3048.41988,5458.885
34019011302,NJ,Hunterdon County,Census Tract 113.02,35620,2535.469685,5446.054
34019011303,NJ,Hunterdon County,Census Tract 113.03,35620,459.3392964,5458.967
34019011304,NJ,Hunterdon County,Census Tract 113.04,35620,745.3586075,5467.568
34019011400,NJ,Hunterdon County,Census Tract 114,35620,4169.369542,4916.372
34019011500,NJ,Hunterdon County,Census Tract 115,35620,3565.970867,4674.499
34019011600,NJ,Hunterdon County,Census Tract 116,35620,4052.330611,5200.09
34019011700,NJ,Hunterdon County,Census Tract 117,35620,2601.258561,5191.699
34019011800,NJ,Hunterdon County,Census Tract 118,35620,2234.353798,6297.403
34019011900,NJ,Hunterdon County,Census Tract 119,35620,4762.865918,4016.291
34023000100,NJ,Middlesex County,Census Tract 1,35620,8654.275401,5168.595
34023000200,NJ,Middlesex County,Census Tract 2,35620,6159.000013,4481.443
34023000300,NJ,Middlesex County,Census Tract 3,35620,7233.000039,4352.283
34023000401,NJ,Middlesex County,Census Tract 4.01,35620,3167.431569,5178.086
34023000403,NJ,Middlesex County,Census Tract 4.03,35620,3131.296296,5178.086
34023000404,NJ,Middlesex County,Census Tract 4.04,35620,3585.271953,5178.086
34023000501,NJ,Middlesex County,Census Tract 5.01,35620,5390.96407,4781.681
34023000502,NJ,Middlesex County,Census Tract 5.02,35620,5229.03566,4781.681
34023000603,NJ,Middlesex County,Census Tract 6.03,35620,3000.855261,4806.134
34023000606,NJ,Middlesex County,Census Tract 6.06,35620,1452.144879,4806.135
34023000608,NJ,Middlesex County,Census Tract 6.08,35620,242.6605302,4164.626
34023000701,NJ,Middlesex County,Census Tract 7.01,35620,2736.602198,5608.275
34023000702,NJ,Middlesex County,Census Tract 7.02,35620,5148.997655,5602.518
34023000801,NJ,Middlesex County,Census Tract 8.01,35620,4353.999966,4828.497
34023000802,NJ,Middlesex County,Census Tract 8.02,35620,2947.000042,5176.314
34023000901,NJ,Middlesex County,Census Tract 9.01,35620,3006.602311,5041.588
34023000902,NJ,Middlesex County,Census Tract 9.02,35620,5154.397446,4866.979
34023001001,NJ,Middlesex County,Census Tract 10.01,35620,2706.999976,5256.967
34023001002,NJ,Middlesex County,Census Tract 10.02,35620,3171.000017,4176.538
34023001100,NJ,Middlesex County,Census Tract 11,35620,4048.861541,5908.715
34023001200,NJ,Middlesex County,Census Tract 12,35620,5642.770421,4848.614
34023001300,NJ,Middlesex County,Census Tract 13,35620,4830.856206,5720.298
34023001409,NJ,Middlesex County,Census Tract 14.09,35620,1736.124014,5294.79
34023001410,NJ,Middlesex County,Census Tract 14.10,35620,1298.057781,5294.79
34023001411,NJ,Middlesex County,Census Tract 14.11,35620,1530.818367,5294.79
34023001412,NJ,Middlesex County,Census Tract 14.12,35620,1792.619549,5418.049
34023001413,NJ,Middlesex County,Census Tract 14.13,35620,1371.38031,5418.048
34023001414,NJ,Middlesex County,Census Tract 14.14,35620,2020.833521,10357.81
